Metaprodioctes formosanus
Panorpidae
Pericampylus glaucus
Calanthe alismifolia
Languriini
Paraphlomis javanica
Faboideae
Oxyopidae
Solanum capsicoides
Elatostema parvum
Selaginella delicatula
Leptocentrus
Hemiboea bicornuta
Lauxaniidae
Urtica thunbergiana
Diptera
Eoscarta zonalis
Cazira verrucosa
Mussaenda parviflora
Pilea melastomoides
Camponotus
Lycocerus nigricollis
Alocasia odora
Passiflora edulis
Rhiniidae
Rhacophorinae
Arachniodes rhomboidea
Orgyiini
Cecidomyiidae
Merus flavosignatus
Tettigoniidae
Rusicada privata
Pisaura
Lycidae
Geometridae
Psychidae
Paratrachelophorus nodicornis
Phalangioidea
Dendrometrinae
Amsactoides solitaria
Campopleginae
Hexaptilona
Cyrestis thyodamas formosana
Lycocerus fainanus
Myrmechis drymoglossifolia
Solanum americanum
Carbula crassiventris
Phaneroptera nigro-antennata
Pompilidae
Symbrenthia lilaea formosanus
Tetrigidae
Mallotus japonicus
Ypthima multistriata
Conocephalus gigantius
Isoteinon lamprospilus formosanus
Cassida sauteri
Eusthenes
Persicaria biconvexa
Liparis formosana
Neope
Carex doniana
Galerucinae
Tephritoidea
Issidae
Carabidae
Anomalini
Homoneura
Dermaptera
Rhacophoridae
Ricaniinae
Phanera championii
Myrma
Orgyia
Henosepilachna vigintioctopunctata
Nephrolepis cordifolia
Pomponia yayeyamana
Phytolacca americana
Gryllacrididae
Diplopterygium laevissimum
Leptobelus sauteri
Papilio bianor
Phygasia chengi
Scarabaeidae
Plagiosterna formosana
Cazira frivaldskyi
Asota heliconia
Trichoptera
Falcicornis tenuecostatus mochizukii
Scolopendra
Keteleeria davidiana formosana
Cephalotaxus harringtonia wilsoniana
Rubus rolfei
Glenea
Alleculina
Cryptostylis arachnites
Scutelleridae
Calvia shirozui
Anomaloninae
Naja atra
Serpentes
Polyspora axillaris
Pholidota cantonensis
Ericales
Silene baccifera
Hypericum taihezanense
Selaginella tamariscina
Asarum ampulliflorum
Gonostegia matsudai
Liparis nakaharae
Selaginella remotifolia
Aglaomorpha histrio formosana
Pilea plataniflora
Chauliodinae
Oreocnide pedunculata
Platycentrum
Odontolabis siva parryi
Kalanchoe blossfeldiana
Astilbe longicarpa
Cirsium
Persicaria
Galinsoga quadriradiata
Pterorhinus ruficeps
Parus monticolus
Tenodera sinensis
Columba pulchricollis
Sternuchopsis trifida
Ricania simulans
Idiella
Hoplapoderini
Lecithocerinae
Therates fruhstorferi sauteri
Ommatiini
Sphenocorynes kosempoensis
Lymantriinae
Alpinia pricei
Broussonetia monoica
Duolandrevus coulonianus
Philagra kuskusuana
Lucidina vitalisi
Menippus
Neocollyris formosana
Tiracola plagiata
Cerogria
Lycaenidae
Languriinae
Lonicera hypoglauca
Clerodendrum trichotomum
Pselliophora ctenophorina
Oedemeridae
Glipa malaccana malaccana
Coccinellidae
Homaloxestis myeloxesta
Syntomini
Homoneura quinquevittata
Helopeltis cinchonae
Clitenella fulminans
Cyclosa
Araneidae
Monolepta signata
Physalis pubescens
Deltoplastis commatopa
Ichneumonidae
Dalpada maculata
Conopinae
Neope muirheadii
Nyctemera
Tisis mesozosta
Noctuoidea
Cetoniinae
Ricaniidae
Abraxas
Lamprocoris lateralis
Euthalia insulae
Araneae
Megymenum
Ptyas dhumnades
Zoraida
Themus explanaticollis
Dolomedes raptor
Poales
Erigeron annuus
Boletaceae
Dacrymyces spathularia
Auricularia auricula-judae
Phyllocnistis
Chamaecyparis formosensis
Isoteinon lamprospilus
Hesperiidae
Hesperiinae
Celaenorrhinus
Celastrina lavendularis
Obeidia
Euselates proxima
Tessaratomidae
Phaneroptera
Alampla arcifraga
Syrphini
Prosotas nora
Choaspes benjaminii
Ypthima
Spilomelinae
Papilio protenor
Neope bremeri
Euploea mulciber barsine
Neptis soma
Acariformes
Statilia maculata
Huangilene alikangiae
Lethe isana
Laphriini
Tubocapsicum anomalum
Neptis nata
Lethe chandica
Ypthima angustipennis
Allodahlia scabriuscula
Stichophthalma howqua formosana
Euthalia kosempona
Chitoria chrysolora
Argiope ocula
Badamia exclamationis
Melanitis phedima
Neptis sappho formosana
Milionia zonea
Jamides
Erthesina fullo
Euricania ocellus
Sonchus arvensis
Trichosanthes cucumeroides
Asarum
Palpita
Syzygium
Strobilanthes flexicaulis
Stachyurus himalaicus
Caesareae
Sphenomorphus
Helvella crispa
Menemerus
Zinnia elegans
Celosia argentea
Gomphrena globosa
Rhinolophus formosae
Viverricula indica pallida
Perilla frutescens
Lethe butleri
Lethe
Borbo cinnara
Lampides boeticus
Neptis taiwana
Neozephyrus taiwanus
Chrysozephyrus ataxus
Telicota ohara formosana
Telicota ohara
Gonepteryx amintha formosana
Melanitis phedima polishana
Rubus formosensis
Lauraceae
Goodyerinae
Graphium sarpedon
Tajuria caerulea
Abrota ganga formosana
Limenitis sulpitia
Euthalia
Mycalesis francisca formosana
Lethe mataja
Callidulidae
Cicadinae
Athyma selenophora
Athyma cama zoroastres
Parasarpa dudu jinamitra
Acytolepis puspa
Papilio bianor thrasymedes
Limenitidini
Parantica aglea
Ypthima conjuncta
Lycaenopsina
Jamides alecto
Parasarpa dudu
Mycalesis francisca
Ampittia virgata
Rapala varuna
Paracymoriza cataclystalis
Taractrocerini
Hierodula patellifera
Oxyopes sertatus
Notodonta griseotincta
Molytinae
Idgia
Cigaritis syama
Aeromachus inachus
Rapala nissa hirayamana
Ochlodes niitakanus
Liocichla steerii
Cosmodela batesi
Satyrium watarii
Neptis pryeri jucundita
Fodina
Udara dilecta
Purpuricenus
Lethe verma cintamani
Zenonoida eltola
Neptis sankara shirakiana
Leucantigius atayalicus
Arhopala bazalus turbata
Arhopala japonica
Lethe dura neoclides
Notocrypta feisthamelii
Euploea mulciber
Celaenorrhinus horishanus
Lethe europa pavida
Potanthus diffusus
Ypthima esakii
Fodina contigua
Baorini
Acytolepis puspa myla
Hirundapus cochinchinensis
Sasakia charonda
Orthetrum glaucum
Oxyopes macilentus
Neoscona
Hemipyxis balyi
Eusthenaria
Parawixia dehaani
Coridius chinensis
Epilachna chingjing
Eocanthecona formosa
Anechura crinitata
Sphedanolestes impressicollis
Diekeana admirabilis
Harmonia dimidiata
Phraortes elongatus
Callidula attenuata
Cistelina tricolor
Herimba atkinsoni disconjuncta
Biasticus flavinotus
Shijimia moorei
Pseudoxenodon stejnegeri
Horaga rarasana
Iratsume orsedice suzukii
Aporia agathon moltrechti
Iratsume orsedice
Arhopala ganesa formosana
Mazus
Takydromus kuehnei
Nacaduba kurava therasia
Satyrium formosanum
Cigaritis kuyaniana
Leptotes plinius
Satarupa majasra
Satarupa formosibia
Papilio hermosanus
Curetis acuta formosana
Rapala takasagonis
Caltoris
Nacaduba
Athyma jina
Argynnis hyperbius hyperbius
Bibasis jaina formosana
Neptis
Jamides bochus formosanus
Celaenorrhinus ratna
Pentatomoidea
Hypolycaena kina
Catochrysops panormus exiguus
Psolodesmus mandarinus
Athyma opalina hirayamai
Polyphaga
Pterygota
