date,lat,lon,scientific_name,common_name,iconic_taxon_name,taxon_id,river
2019/9/2 00:00,24.497724,121.5350318,Cyphostethus, ,Insecta,340804,TianGou
2023/8/6 00:00,24.7819191,121.4986356,Cryptotaenia japonica,鴨兒芹,Plantae,496962,NanShi
2023/7/29 00:00,24.6694721,121.5582991,Rhinogobius candidianus,明潭吻鰕虎,Actinopterygii,614841,SongLuo
2018/8/21 00:00,24.87302861,121.5431923,Zhangixalus aurantiventris,橙腹樹蛙,Amphibia,923280,NanShi
2020/6/21 00:00,24.65907139,121.4094231,Lithocarpus kawakamii,大葉石櫟,Plantae,569462,SanGuang
2020/6/21 00:00,24.659091,121.409473,Chrysozephyrus splendidulus,單帶綠小灰蝶,Insecta,714744,SanGuang
2020/6/21 00:00,24.659171,121.409523,Celaenorrhinus horishanus,埔里星弄蝶,Insecta,714817,SanGuang
2023/8/6 00:00,24.77859218,121.5031779,Stenopsyche,角石蛾屬,Insecta,62191,NanShi
2023/8/6 00:00,24.86610555,121.548637,Erasmia pulchella,山龍眼螢斑蛾,Insecta,361720,NanShi
2023/8/6 00:00,24.86632914,121.5497799,Graphium doson postianus,青斑鳳蝶,Insecta,712456,NanShi
2023/8/7 00:00,24.71676973,121.5679927,Dysosma pleiantha,八角蓮,Plantae,703082,NanShi
2023/8/7 00:00,24.756575,121.5949639,Anthrax,卵蜂虻屬,Insecta,130878,CuKeng
2023/2/1 00:00,24.66249834,121.4922206,Capricornis swinhoei,臺灣野山羊,Mammalia,74144,FanFan
2023/8/7 00:00,24.75298833,121.6357033,Hexacentrus fuscipes,球翅螽蟴,Insecta,768645,CuKeng
2023/7/24 00:00,24.8338518,121.5255815,Maesa japonica,山桂花,Plantae,633597,NanShi
2023/8/8 00:00,24.65325217,121.4703996,Zephyranthes carinata,粉紅風雨花 韭蓮,Plantae,277345,FanFan
2023/8/8 00:00,24.75665278,121.5946056,Vespa ducalis,黑尾胡蜂 (姬虎頭蜂 雙金環虎頭蜂),Insecta,502802,CuKeng
2023/8/8 00:00,24.8277411,121.5256391,Medinilla,野牡丹藤屬,Plantae,68320,NanShi
2023/8/8 00:00,24.65324898,121.470426,Camellia,山茶屬,Plantae,83058,FanFan
2023/8/8 00:00,24.82875949,121.5270018,Tricyrtis,油點草屬,Plantae,48379,NanShi
2023/8/8 00:00,24.82920718,121.5268377,Sedum,景天屬,Plantae,55735,NanShi
2023/8/8 00:00,24.82858938,121.5271565,Lepidagathis inaequalis,卵葉鱗球花,Plantae,575057,NanShi
2023/8/8 00:00,24.75745,121.5937944,Tetraphala, ,Insecta,712086,CuKeng
2023/8/7 00:00,24.75693333,121.5950889,Lithocarpus konishii,油葉石櫟,Plantae,699398,CuKeng
2023/8/7 00:00,24.757545,121.619995,Trimeresurus stejnegeri,赤尾青竹絲,Reptilia,30953,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Fungi,真菌,Fungi,47170,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Bambusoideae,竹亞科,Plantae,201656,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Bryopsida,苔綱,Plantae,48372,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Ficus benguetensis,水同木,Plantae,1039500,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Plantae,植物,Plantae,47126,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Bischofia javanica,茄冬,Plantae,156333,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Pentatomidae,蝽科,Insecta,47742,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Hemiptera,半翅目,Insecta,47744,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Drymaria cordata,荷蓮豆草,Plantae,48556,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Hedychium coronarium,野薑花,Plantae,143955,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Plantae,植物,Plantae,47126,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Araneae,蜘蛛目,Arachnida,47118,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Ageratum,藿香薊屬,Plantae,120945,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Hedychium coronarium,野薑花,Plantae,143955,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Arctornis l-nigrum,L紋白毒蛾,Insecta,469887,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Titanodula formosana,臺灣斧螳,Insecta,1391078,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Crassocephalum crepidioides,野茼蒿,Plantae,160957,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Gymnanthemum amygdalinum,南非葉 (扁桃斑鳩菊),Plantae,427768,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Solanum pseudocapsicum,瑪瑙珠 珊瑚豆 玉珊瑚,Plantae,169078,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Gymnanthemum amygdalinum,南非葉 (扁桃斑鳩菊),Plantae,427768,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Ranunculus cantoniensis,水辣菜,Plantae,538174,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Ageratum houstonianum,熊耳草,Plantae,120944,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Lentinus arcularius,漏斗多孔菌,Fungi,1395761,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Lentinus arcularius,漏斗多孔菌,Fungi,1395761,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Sphaeropteris lepifera,筆筒樹,Plantae,460690,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Lentinus arcularius,漏斗多孔菌,Fungi,1395761,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Nephila pilipes,人面蜘蛛,Arachnida,68390,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Alsophila spinulosa,臺灣桫欏,Plantae,142844,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Mallotus paniculatus,白楸,Plantae,343804,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Parmotrema,裸緣衣屬,Fungi,117867,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Tetrastigma obtectum,崖爬藤,Plantae,569461,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Canis familiaris,犬,Mammalia,47144,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Haplopteris elongata,垂葉書帶蕨,Plantae,142798,CuKeng
2023/8/5 00:00,24.75270375,121.6353367,Cyrtarachne,鳥糞蛛屬,Arachnida,155024,CuKeng
2023/8/8 00:00,24.7573637,121.593687,Peblephaeus ziczac, ,Insecta,1423634,CuKeng
2023/8/8 00:00,24.7574613,121.5937024,Trachyzulpha formosana,蓬萊棘露螽,Insecta,748682,CuKeng
2023/8/8 00:00,24.760795,121.611305,Ardisia virens,黑星紫金牛,Plantae,473707,CuKeng
2023/8/8 00:00,24.76147833,121.61117,Hylodesmum laterale,琉球山螞蝗,Plantae,736650,CuKeng
2023/8/8 00:00,24.76081333,121.6126033,Aeschynanthus acuminatus,長果藤,Plantae,183254,CuKeng
2023/8/8 00:00,24.75230333,121.6330333,Cinnamomum burmanni,陰香,Plantae,160583,CuKeng
2023/8/8 00:00,24.74766667,121.6390083,Pueraria montana,山葛 (葛),Plantae,62671,CuKeng
2023/8/8 00:00,24.75815333,121.6095633,Diplopterygium chinensis,中華裏白,Plantae,137771,CuKeng
2023/8/7 00:00,24.75803,121.6227333,Buergeria robusta,褐樹蛙,Amphibia,26604,CuKeng
2023/8/6 00:00,24.77448667,121.4989383,Begonia formosana,水鴨腳秋海棠,Plantae,569622,NanShi
2023/8/6 00:00,24.77481333,121.499955,Lobelia chinensis,半邊蓮,Plantae,224052,NanShi
2023/8/6 00:00,24.77503667,121.5005633,Ficus pumila awkeotsang,愛玉子,Plantae,568983,NanShi
2023/8/6 00:00,24.77442167,121.49868,Angiospermae,被子植物,Plantae,47125,NanShi
2023/8/6 00:00,24.77998333,121.5020833,Begonia formosana,水鴨腳秋海棠,Plantae,569622,NanShi
2023/8/6 00:00,24.77996667,121.50235,Lobelia nummularia,銅錘玉帶草,Plantae,486255,NanShi
2023/8/9 00:00,24.75655,121.5935967,Ardisia virens,黑星紫金牛,Plantae,473707,CuKeng
2023/8/9 00:00,24.75653833,121.593605,Ardisia cornudentata morrisonensis,玉山紫金牛,Plantae,570388,CuKeng
2023/8/9 00:00,24.81226301,121.5340975,Calocedrus formosana,臺灣肖楠,Plantae,136295,NanShi
2023/8/9 00:00,24.60850412,121.4395968,Keteleeria davidiana formosana,臺灣油杉,Plantae,445056,SanGuang
2021/3/14 00:00,24.49797,121.5332633,Illicium anisatum,白花八角,Plantae,447191,TianGou
2023/8/8 00:00,24.75417167,121.637095,Diplacodes trivialis,紋藍小蜻 (侏儒蜻蜓),Insecta,99331,CuKeng
2023/8/8 00:00,24.76087,121.6116417,Lasianthus,雞屎樹屬,Plantae,133463,CuKeng
2023/8/8 00:00,24.76698,121.6073133,Eriocaulon sexangulare,大葉穀精草,Plantae,602989,CuKeng
2023/8/8 00:00,24.76695833,121.607305,Nannophya pygmaea,小紅蜻蜓,Insecta,106513,CuKeng
2023/8/8 00:00,24.76664167,121.6073383,Pothos chinensis,柚葉藤,Plantae,635370,CuKeng
2023/8/9 00:00,24.7538,121.637505,Cephalanthus tetrandra,風箱樹,Plantae,52762,CuKeng
2023/8/8 00:00,24.75907167,121.60837,Rubus reflexus hui,胡氏懸鉤子,Plantae,203987,CuKeng
2023/8/8 00:00,24.759345,121.612205,Ardisia quinquegona,小葉樹杞,Plantae,570186,CuKeng
2023/8/8 00:00,24.76080833,121.6113367,Ardisia virens,黑星紫金牛,Plantae,473707,CuKeng
2023/8/8 00:00,24.76145333,121.61113,Carex cruciata,煙火薹,Plantae,637160,CuKeng
2023/8/9 00:00,24.75387167,121.6374533,Colocasia esculenta,芋,Plantae,122835,CuKeng
2023/8/9 00:00,24.75422833,121.6370033,Euploea sylvester,斯氏紫斑蝶,Insecta,358894,CuKeng
2023/8/8 00:00,24.53772292,121.5217589,Baryrhynchus poweri,黃紋三錐象鼻蟲,Insecta,1305137,TianGou
2023/8/7 00:00,24.53772292,121.5217589,Aceraius grandis,大黑艷蟲,Insecta,560067,TianGou
2023/8/8 00:00,24.53772292,121.5217589,Lithobiomorpha,石蜈蚣目,Animalia,122235,TianGou
2023/8/10 00:00,24.65309995,121.4704074,Hydrangea chinensis,華八仙(華南分布),Plantae,905567,FanFan
2023/8/10 00:00,24.65291505,121.4698103,Maesa japonica,山桂花,Plantae,633597,FanFan
2023/8/10 00:00,24.65303814,121.4698602,Prunus phaeosticta,墨點櫻桃,Plantae,425425,FanFan
2023/8/10 00:00,24.65300892,121.4697298,Litsea acuminata,長葉木薑子,Plantae,791709,FanFan
2023/8/10 00:00,24.65312363,121.4696846,Trochodendron aralioides,昆欄樹,Plantae,429716,FanFan
2023/8/10 00:00,24.65320824,121.469996,Helicia formosana,山龍眼,Plantae,751095,FanFan
2023/7/11 00:00,24.65415333,121.4068533,Phaneropterinae,露螽亞科,Insecta,48128,SanGuang
2023/7/11 00:00,24.66424667,121.4073717,Blaberoidea,匍蠊總科,Insecta,81770,SanGuang
2023/7/11 00:00,24.67131667,121.4075867,Lepidoptera,鱗翅目,Insecta,47157,SanGuang
2023/7/11 00:00,24.65415333,121.4068533,Phasmida,竹節蟲目,Insecta,47198,SanGuang
2023/7/11 00:00,24.66424667,121.4073717,Locastra muscosalis,綴葉叢螟,Insecta,338570,SanGuang
2023/8/9 00:00,24.75675833,121.5946917,Trachyzulpha formosana,蓬萊棘露螽,Insecta,748682,CuKeng
2023/8/10 00:00,24.72636617,121.5794092,Cinnamomum austrosinense,牡丹葉桂皮,Plantae,736728,NanShi
2020/6/6 00:00,24.69270333,121.5345383,Tituria,角胸葉蟬屬,Insecta,528653,NanShi
2023/8/10 00:00,24.75631167,121.5944533,Kadsura matsudae,松田氏南五味子,Plantae,904829,CuKeng
2023/8/10 00:00,24.75684167,121.594305,Lespedeza cuneata,鐵掃帚,Plantae,164566,CuKeng
2023/8/9 00:00,24.75737108,121.5938162,Cyrtophora moluccensis,泉字雲斑蛛,Arachnida,120520,CuKeng
2023/8/9 00:00,24.75740883,121.5939031,Erebus,目夜蛾屬,Insecta,120522,CuKeng
2023/8/10 00:00,24.75740963,121.5939047,Orthetrum melania,灰黑蜻蜓,Insecta,325351,CuKeng
2023/8/10 00:00,24.75737023,121.5938181,Actinidia venosa,異色獼猴桃,Plantae,544076,CuKeng
2023/8/10 00:00,24.75755333,121.59417,Lycodon ruhstrati,白梅花蛇,Reptilia,67713,CuKeng
2022/1/10 00:00,24.80197167,121.5054867,Zhangixalus moltrechti,莫氏樹蛙,Amphibia,923294,NanShi
2023/8/11 00:00,24.83888667,121.5319667,Riukiaria,琉球帶馬陸屬,Animalia,469097,NanShi
2023/8/11 00:00,24.83839667,121.5328967,Psolodesmus mandarinus,中華珈蟌,Insecta,358443,NanShi
2023/8/10 00:00,24.70717916,121.6414971,Diploderma polygonatum xanthostomum,黃口攀蜥,Reptilia,797782,CuKeng
2023/8/11 00:00,24.70591956,121.5335417,Burmannia itoana,紫水玉簪,Plantae,510043,NanShi
2023/8/11 00:00,24.65234176,121.3822449,Swertia shintenensis,新店當藥,Plantae,736880,SanGuang
2023/8/12 00:00,24.85002651,121.5325081,Zhangixalus prasinatus,翡翠樹蛙,Amphibia,923298,NanShi
2023/8/11 00:00,24.85090293,121.5360767,Ptyas major,青蛇,Reptilia,797748,NanShi
2023/8/12 00:00,24.83092728,121.5273159,Dudusa,蕊尾舟蛾屬,Insecta,124781,NanShi
2023/8/12 00:00,24.83082833,121.5274283,Dudusa,蕊尾舟蛾屬,Insecta,124781,NanShi
2023/8/12 00:00,24.83060687,121.5275803,Dudusa nobilis,著蕊尾舟蛾,Insecta,244134,NanShi
2023/8/12 00:00,24.82931167,121.526825,Medinilla,野牡丹藤屬,Plantae,68320,NanShi
2023/8/12 00:00,24.82754667,121.52607,Sphenomorphus indicus,印度蜓蜥,Reptilia,37541,NanShi
2023/8/12 00:00,24.827575,121.5260917,Sphenomorphus indicus,印度蜓蜥,Reptilia,37541,NanShi
2023/8/12 00:00,24.82753086,121.5261539,Calanthe dominyi,長距白鶴蘭,Plantae,1257023,NanShi
2023/8/12 00:00,24.82788833,121.5262617,Traulia ornata,林蝗,Insecta,473586,NanShi
2023/8/12 00:00,24.83376585,121.5260776,Parmarion martensi,馬丁氏鼈甲蛞蝓,Mollusca,171862,NanShi
2023/8/12 00:00,24.83833986,121.5584478,Clerodendrum trichotomum,海州常山,Plantae,67539,NanShi
2023/8/12 00:00,24.83881333,121.5576467,Rhynchotechum discolor,同蕊草,Plantae,736895,NanShi
2023/8/12 00:00,24.83895683,121.5574054,Sambucus javanica,接骨草 走馬箭,Plantae,474166,NanShi
2023/8/12 00:00,24.83895828,121.5572908,Desmodium,山螞蝗屬,Plantae,85324,NanShi
2023/8/12 00:00,24.83864364,121.5568458,Calanthe,根節蘭屬,Plantae,83467,NanShi
2023/8/12 00:00,24.83917555,121.5563383,Pollia miranda,小杜若,Plantae,1188866,NanShi
2023/8/12 00:00,24.83926054,121.5563606,Peperomia japonica,椒草,Plantae,989758,NanShi
2023/8/12 00:00,24.84013124,121.551937,Trichosanthes cucumeroides,王瓜,Plantae,452203,NanShi
2023/8/12 00:00,24.83981333,121.5515667,Monachosorum henryi,稀子蕨,Plantae,568985,NanShi
2023/8/11 00:00,24.65069602,121.3965131,Phlegmariurus fordii,福氏石松,Plantae,702857,SanGuang
2023/8/12 00:00,24.86618889,121.5510917,Monachosorum henryi,稀子蕨,Plantae,568985,NanShi
2023/8/12 00:00,24.87108611,121.5471667,Hydrangea viburnoides,青棉花,Plantae,932729,NanShi
2023/8/12 00:00,24.86618889,121.5510917,Alpinia japonica,山薑,Plantae,546715,NanShi
2023/8/12 00:00,24.75431333,121.6366967,Hylarana latouchii,闊褶蛙,Amphibia,65592,CuKeng
2023/8/12 00:00,24.75411487,121.6369005,Buergeria choui,周氏樹蛙(北臺灣南琉球分布),Amphibia,1125828,CuKeng
2023/8/12 00:00,24.75400604,121.6370601,Sylvirana guentheri,貢德氏赤蛙,Amphibia,476245,CuKeng
2023/8/12 00:00,24.67980833,121.3835806,Papilio nephelus chaonulus,臺灣白紋鳳蝶,Insecta,706549,SanGuang
2023/8/12 00:00,24.75361494,121.637424,Hyla chinensis,中國樹蟾,Amphibia,23968,CuKeng
2023/8/11 00:00,24.84869125,121.556981,Nesiohelix swinhoei,郇和島蝸牛（斯文豪氏島蝸牛）,Mollusca,324460,NanShi
2023/8/11 00:00,24.82943795,121.5328696,Erebidae,裳蛾科,Insecta,121850,NanShi
2023/8/11 00:00,24.88723022,121.5376702,Odorrana swinhoana,斯文豪氏赤蛙,Amphibia,66264,NanShi
2023/8/11 00:00,24.80581746,121.5132522,Odorrana swinhoana,斯文豪氏赤蛙,Amphibia,66264,NanShi
2023/8/11 00:00,24.8172083,121.493768,Hylarana latouchii,闊褶蛙,Amphibia,65592,NanShi
2023/8/11 00:00,24.85920181,121.5461824,Plectotropis mackensii,台灣盾蝸牛,Mollusca,1267748,NanShi
2023/8/12 00:00,24.75351481,121.6376002,Pterygota,有翅亞綱,Insecta,184884,CuKeng
2023/8/12 00:00,24.67980833,121.3835806,Delias pasithoe,報喜斑粉蝶,Insecta,154590,SanGuang
2023/8/12 00:00,24.68011111,121.3839528,Papilio protenor,藍鳳蝶,Insecta,125576,SanGuang
2023/8/12 00:00,24.75400808,121.6372678,Nidirana adenopleura,腹斑蛙,Amphibia,717558,CuKeng
2023/8/12 00:00,24.75401236,121.6372457,Takydromus formosanus,臺灣草蜥,Reptilia,35493,CuKeng
2023/8/12 00:00,24.75456534,121.6371839,Kurixalus idiootocus,面天樹蛙,Amphibia,26651,CuKeng
2023/8/12 00:00,24.7546598,121.6374203,Bufo bankorensis,盤古蟾蜍,Amphibia,21614,CuKeng
2023/8/12 00:00,24.65062037,121.4905214,Cheirotonus formosanus,台灣長臂金龜,Insecta,737464,FanFan
2023/8/12 00:00,24.87783162,121.5639144,Calanthe masuca,長距根節蘭,Plantae,1362965,NanShi
2023/8/12 00:00,24.8277803,121.5269103,Phanera championii,菊花木,Plantae,1157045,NanShi
2023/8/12 00:00,24.8341146,121.5261344,Saurauia tristyla,水東哥,Plantae,527541,NanShi
2023/8/12 00:00,24.8331788,121.5280377,Calamus formosanus,黃藤,Plantae,364884,NanShi
2023/8/12 00:00,24.8288948,121.5291977,Calamus formosanus,黃藤,Plantae,364884,NanShi
2023/8/12 00:00,24.827624,121.5265536,Blastus cochinchinensis,柏拉木,Plantae,363240,NanShi
2023/8/12 00:00,24.8278999,121.5260494,Ficus benguetensis,水同木,Plantae,1039500,NanShi
2023/8/12 00:00,24.8273078,121.5259086,Trema orientale,山黃麻,Plantae,147425,NanShi
2023/8/13 00:00,24.7506186,121.6346161,Mallotus paniculatus,白楸,Plantae,343804,CuKeng
2023/8/13 00:00,24.75044978,121.6352796,Xanthosoma sagittifolium,千年芋,Plantae,154794,CuKeng
2023/8/13 00:00,24.75048848,121.6352546,Xanthosoma sagittifolium,千年芋,Plantae,154794,CuKeng
2023/8/13 00:00,24.750407,121.6355005,Ficus formosana,台灣天仙果,Plantae,735148,CuKeng
2023/8/13 00:00,24.75036303,121.6357471,Colocasia esculenta,芋,Plantae,122835,CuKeng
2023/8/13 00:00,24.75048338,121.6354524,Ohwia caudata,小槐花,Plantae,427274,CuKeng
2023/8/13 00:00,24.75043095,121.6360682,Torenia concolor,倒地蜈蚣,Plantae,559770,CuKeng
2023/8/13 00:00,24.75035465,121.6360909,Bonnaya ruelloides,旱田草,Plantae,1245372,CuKeng
2023/8/13 00:00,24.75034206,121.6362361,Blechnum orientale,烏毛蕨,Plantae,345928,CuKeng
2023/8/13 00:00,24.7503421,121.6362818,Gymnosphaera podophylla,鬼桫欏,Plantae,1096437,CuKeng
2023/8/13 00:00,24.75030436,121.6362852,Calanthe,根節蘭屬,Plantae,83467,CuKeng
2023/8/13 00:00,24.75030029,121.6363156,Blechnum orientale,烏毛蕨,Plantae,345928,CuKeng
2023/8/13 00:00,24.75033162,121.6363506,Blechnum orientale,烏毛蕨,Plantae,345928,CuKeng
2023/8/13 00:00,24.75028848,121.6363458,Angiopteris lygodiifolia,觀音座蓮,Plantae,574581,CuKeng
2023/8/13 00:00,24.75028668,121.6363549,Goodyerinae,斑葉蘭亞族,Plantae,790290,CuKeng
2023/8/13 00:00,24.75034344,121.6363745,Angiopteris lygodiifolia,觀音座蓮,Plantae,574581,CuKeng
2023/8/13 00:00,24.75028092,121.6363605,Angiopteris lygodiifolia,觀音座蓮,Plantae,574581,CuKeng
2023/8/13 00:00,24.75032335,121.6363985,Alsophila spinulosa,臺灣桫欏,Plantae,142844,CuKeng
2023/8/13 00:00,24.75024734,121.6364757,Dicranopteris linearis,芒萁,Plantae,52492,CuKeng
2023/8/13 00:00,24.750246,121.6364671,Tradescantia zebrina,吊竹梅,Plantae,169883,CuKeng
2023/8/13 00:00,24.75024797,121.6365037,Hylodesmum leptopus,細梗山螞蝗,Plantae,333432,CuKeng
2023/8/13 00:00,24.75023583,121.6365436,Hedychium coronarium,野薑花,Plantae,143955,CuKeng
2023/8/13 00:00,24.75024338,121.6365182,Hylodesmum leptopus,細梗山螞蝗,Plantae,333432,CuKeng
2023/8/13 00:00,24.749707,121.6371412,Cuphea,克非亞草屬,Plantae,153022,CuKeng
2023/8/13 00:00,24.7494832,121.6376324,Phragmites vallatoria,開卡蘆,Plantae,370500,CuKeng
2023/8/13 00:00,24.75081658,121.6086216,Salix kusanoi,水社柳,Plantae,430021,CuKeng
2023/8/13 00:00,24.62255575,121.6376858,Salix kusanoi,水社柳,Plantae,430021,QingShui
2023/8/13 00:00,24.74875109,121.6386335,Cyperus exaltatus,無翅莎草,Plantae,370163,CuKeng
2023/8/13 00:00,24.7477894,121.638939,Pueraria montana,山葛 (葛),Plantae,62671,CuKeng
2023/8/13 00:00,24.74712084,121.6395152,Begonia longifolia,圓果秋海棠,Plantae,737364,CuKeng
2023/8/13 00:00,24.74715,121.63952,Ilex cornuta,枸骨,Plantae,164038,CuKeng
2023/8/13 00:00,24.74711952,121.6395859,Ilex cornuta,枸骨,Plantae,164038,CuKeng
2023/8/13 00:00,24.74936034,121.6386489,Lyriothemis elegantissima,華麗寬腹蜻,Insecta,149514,CuKeng
2023/8/13 00:00,24.74936034,121.6386489,Ceriagrion auranticum ryukyuanum,琉球橘黃蟌,Insecta,503492,CuKeng
2023/8/13 00:00,24.74758998,121.6391617,Pueraria montana,山葛 (葛),Plantae,62671,CuKeng
2023/8/13 00:00,24.68024633,121.3918609,Lepidoptera,鱗翅目,Insecta,47157,SanGuang
2023/8/11 00:00,24.49943385,121.3823994,Leibnitzia anandria,大丁草,Plantae,157701,BaoYan
2023/8/13 00:00,24.74788684,121.6410335,Ardisia virens,黑星紫金牛,Plantae,473707,CuKeng
2023/8/13 00:00,24.74715681,121.6395281,Begonia longifolia,圓果秋海棠,Plantae,737364,CuKeng
2023/8/13 00:00,24.74705333,121.6398167,Lyriothemis elegantissima,華麗寬腹蜻,Insecta,149514,CuKeng
2023/8/13 00:00,24.74790565,121.6410352,Ardisia virens,黑星紫金牛,Plantae,473707,CuKeng
2023/8/13 00:00,24.74880553,121.641007,Hedychium coronarium,野薑花,Plantae,143955,CuKeng
2023/8/13 00:00,24.74900333,121.6407917,Cladium mariscus, ,Plantae,160659,CuKeng
2023/8/12 00:00,24.83376585,121.5260776,Choreutis,偽捲蛾屬,Insecta,174231,NanShi
2023/8/12 00:00,24.83376585,121.5260776,Nesiohelix swinhoei,郇和島蝸牛（斯文豪氏島蝸牛）,Mollusca,324460,NanShi
2023/8/12 00:00,24.83376585,121.5260776,Okiscarta uchidae,紅紋沫蟬,Insecta,567008,NanShi
2023/8/12 00:00,24.83376585,121.5260776,Molineria capitulata,船子草,Plantae,276914,NanShi
2023/8/12 00:00,24.83376585,121.5260776,Sphenomorphus indicus,印度蜓蜥,Reptilia,37541,NanShi
2023/8/12 00:00,24.80061075,121.5042587,Medinilla formosana,臺灣野牡丹藤,Plantae,736937,NanShi
2023/8/12 00:00,24.83376585,121.5260776,Dudusa nobilis,著蕊尾舟蛾,Insecta,244134,NanShi
2023/7/17 00:00,24.88433056,121.5387667,Polypodiopsida,真蕨綱,Plantae,121943,NanShi
2023/7/17 00:00,24.88433611,121.538775,Elatostema lineolatum,冷清草,Plantae,713641,NanShi
2023/7/17 00:00,24.88421389,121.5386806,Begonia longifolia,圓果秋海棠,Plantae,737364,NanShi
2023/7/17 00:00,24.88430278,121.5387444,Oplismenus compositus,竹葉草,Plantae,165864,NanShi
2023/7/17 00:00,24.88427222,121.5387194,Trichosanthes cucumeroides,王瓜,Plantae,452203,NanShi
2023/7/17 00:00,24.88421667,121.538675,Selaginella doederleinii,生根卷柏,Plantae,524935,NanShi
2023/7/17 00:00,24.88427222,121.5387194,Turpinia formosana,山香圓,Plantae,1346229,NanShi
2023/7/17 00:00,24.88404167,121.537925,Arachniodes,複葉耳蕨屬,Plantae,142365,NanShi
2023/7/17 00:00,24.88368611,121.5380278,Molineria capitulata,船子草,Plantae,276914,NanShi
2023/7/17 00:00,24.88518056,121.5478806,Blechnum orientale,烏毛蕨,Plantae,345928,NanShi
2023/7/17 00:00,24.88518056,121.5478806,Itea oldhamii,鼠刺,Plantae,524495,NanShi
2023/7/17 00:00,24.88275833,121.5371056,Hylodesmum,圓菱葉山螞蝗屬,Plantae,204138,NanShi
2023/7/17 00:00,24.88275833,121.5371056,Tetrastigma obtectum,崖爬藤,Plantae,569461,NanShi
2023/8/13 00:00,24.74714167,121.639555,Ilex cornuta,枸骨,Plantae,164038,CuKeng
2023/8/13 00:00,24.86632914,121.5497799,Solanum pseudocapsicum,瑪瑙珠 珊瑚豆 玉珊瑚,Plantae,169078,NanShi
2023/8/14 00:00,24.75805278,121.6134528,Hylodesmum leptopus,細梗山螞蝗,Plantae,333432,CuKeng
2023/8/13 00:00,24.883445,121.5368717,Asarum,細辛屬,Plantae,52861,NanShi
2023/8/13 00:00,24.82828409,121.5367673,Riukiaria,琉球帶馬陸屬,Animalia,469097,NanShi
2023/8/13 00:00,24.88148667,121.53557,Urena procumbens,狗腳跡 梵天花,Plantae,622729,NanShi
2023/8/13 00:00,24.64091884,121.4135936,Pareas atayal,泰雅鈍頭蛇,Reptilia,517749,SanGuang
2023/8/13 00:00,24.64748817,121.4865837,Trimeresurus stejnegeri,赤尾青竹絲,Reptilia,30953,FanFan
2023/8/12 00:00,24.65845065,121.4596641,Trimeresurus stejnegeri,赤尾青竹絲,Reptilia,30953,SanGuang
2023/8/12 00:00,24.7591512,121.5501221,Protobothrops mucrosquamatus,龜殼花,Reptilia,30996,NanShi
2023/8/12 00:00,24.60094403,121.4203858,Trimeresurus stejnegeri,赤尾青竹絲,Reptilia,30953,SanGuang
2023/8/12 00:00,24.76377359,121.5576036,Trimeresurus stejnegeri,赤尾青竹絲,Reptilia,30953,NanShi
2023/8/11 00:00,24.65833425,121.4176028,Trimeresurus stejnegeri,赤尾青竹絲,Reptilia,30953,SanGuang
2023/8/11 00:00,24.67377642,121.4952591,Boiga kraepelini,大頭蛇,Reptilia,27673,FanFan
2023/8/11 00:00,24.64637956,121.4255254,Trimeresurus stejnegeri,赤尾青竹絲,Reptilia,30953,SanGuang
2023/8/11 00:00,24.78064199,121.4957175,Lycodon ruhstrati,白梅花蛇,Reptilia,67713,NanShi
2023/8/14 00:00,24.75772778,121.5951333,Hexacentrus,似織螽屬 (棘腳螽屬),Insecta,437626,CuKeng
